outer,rho_sha256,omega1,omega2,omega3,lambda1,lambda2,gap12,dOff,volume,Mnd,gray,mid,broad_core,void_lt_0p1,at_rhomin,beta,box_max,box_mean,box_at_floor,N,multJ,max_abs_drho,l2_drho,rms_drho,sign_reversal,on_bound,at_move_box,step_over_box_rms,pred_gain,real_gain,gain_ratio,stop_metric,stop_eps,stop_raw,nInner,innerConv,spike,stage,exA,exB,exE,exDecl
342,80100c655972a81250ca0044c93e811bf3abb6ecf9db9078fbd85f332cc8db12,163.90634990602302,185.13240841220534,401.38103558193427,26865.291539515652,34274.0086445036,0.12950113597400245,7408.717104987947,0.4999997802551296,0.26486270828673936,0.2873611111111111,0.12145833333333333,0.1304861111111111,0.35625,0.0,26865.988438301745,0.02,0.02,nan,2,0,0.0022407106366072725,0.037651532507967364,0.00022186378298707883,0.02361111111111111,0.0,0.0,0.011093189149353934,0.6968987860927882,0.22051800785993692,0.3164275964610106,0.037651532507967364,0.15000000000000002,True,17,1,False,2.0,0.0,1.0,1.0,0.0
343,e173b120697744390fa2b037619e1748cc2aec657021dbf7b4fe7d77c221d74a,163.9070225997761,185.13922627342924,401.3812316093378,26865.512057523512,34276.533105124036,0.12953809627484594,7411.021047600523,0.4999997870434122,0.264776526902242,0.2874305555555556,0.12118055555555556,0.1304861111111111,0.35625,0.0,26866.37401884481,0.02,0.02,nan,2,0,0.0023174621251310064,0.03958985090822564,0.00023328543369475623,0.4015972222222222,0.0,0.0,0.011664271684737808,0.8619613212977129,0.2995798211013607,0.3475559908538968,0.03958985090822564,0.15000000000000002,True,18,1,False,2.0,0.0,1.0,1.0,0.0
344,c3bb26e20d7121e2f3650d1a1287d8507b6a30f2af2a86a22d51a012845a838b,163.90793646844747,185.14654483343065,401.38210048545386,26865.811637344614,34279.243063757545,0.1295764489663479,7413.431426412932,0.4999997866327014,0.26469240525985543,0.2873611111111111,0.12111111111111111,0.1304861111111111,0.35631944444444447,0.0,26866.56505391908,0.02,0.02,nan,2,0,0.0022830946371641993,0.039643541329670316,0.00023360180753715867,0.08972222222222222,0.0,0.0,0.011680090376857933,0.7534165744655184,0.2605986464659509,0.34588918706868416,0.039643541329670316,0.15000000000000002,True,18,1,False,2.0,0.0,1.0,1.0,0.0
345,cf60998321a5ffef9717aac02797ff643dbc3f2670b4e19ab6760496f9ee6737,163.90873142084615,185.1537571656246,401.38278496750104,26866.07223599108,34281.91379254708,0.12961497267787694,7415.841556555999,0.49999978619342017,0.2646088555467929,0.28729166666666667,0.12069444444444444,0.1304861111111111,0.35631944444444447,0.0,26866.81553349865,0.02,0.02,nan,2,0,0.0022769175208344327,0.03969313347616657,0.0002338940320628345,0.05229166666666667,0.0,0.0,0.01169470160314172,0.7432975075716968,0.25761724169933586,0.3465869844511576,0.03969313347616657,0.15000000000000002,True,18,1,False,2.0,0.0,1.0,1.0,0.0
346,a84f4ddf94512dbce5ff86a05d98cb4baee0084db8a229e9f7ffce0ccfb5b7d8,163.90951727472319,185.16095918443807,401.3835480441382,26866.32985323278,34284.58080610114,0.129653495800955,7418.250952868362,0.49999978568720166,0.2645255459441821,0.28715277777777776,0.12041666666666667,0.13034722222222223,0.3564583333333333,0.0,26867.07120353832,0.02,0.02,nan,2,0,0.0022873474615381236,0.039740285761450216,0.00023417187956843873,0.02673611111111111,0.0,0.0,0.011708593978421935,0.7413503055395267,0.25650793874956435,0.34600098878071894,0.039740285761450216,0.15000000000000002,True,18,1,False,2.0,0.0,1.0,1.0,0.0
347,2a6027fb91b7f2a1aa9d43f0b6151162f594eebce2c38114c88d942fa37b365e,163.91029974096054,185.16816147992776,401.38442470055026,26866.58636117153,34287.24802585661,0.12969204359068698,7420.661664685078,0.4999997853580394,0.2644422841658045,0.2872222222222222,0.12048611111111111,0.13034722222222223,0.3564583333333333,0.0,26867.330077333565,0.02,0.02,nan,2,0,0.002289342641282105,0.03980061576497414,0.00023452737752344518,0.02201388888888889,0.0,0.0,0.011726368876172259,0.743716162036435,0.2590055720829696,0.34825863051538847,0.03980061576497414,0.15000000000000002,True,18,1,False,2.0,0.0,1.0,1.0,1.0
348,a2e35deef5663d286ba1d266921441601aebca9b8d23047196c3056e5a00a0bd,163.91108982232902,185.17537762403236,401.3854243686698,26866.84536674361,34289.920478202985,0.12973062301490834,7423.075111459373,0.49999828383529027,0.26433784050404285,0.28729166666666667,0.12048611111111111,0.13034722222222223,0.35638888888888887,0.0,26866.135051824764,0.01,0.01,nan,2,0,0.0006316333331238099,0.010226117961108385,6.025797796261075e-05,0.17590277777777777,0.0,0.0,0.0060257977962610764,-0.710314918847871,0.26359483279520646,-0.37109572923338935,0.010226117961108385,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
349,8cd862de06b42e22a54c71d0cc04e3a5cff1e3b6eb488dd1b65fd381bcb17304,163.9118938990591,185.17511214027985,401.3911018171823,26867.108961576407,34289.82215616522,0.12972346140003213,7422.71319458881,0.4999989496056053,0.2642329347460311,0.28729166666666667,0.12041666666666667,0.13034722222222223,0.35638888888888887,0.0,26869.38986097872,0.01,0.01,nan,2,0,0.000656162238970064,0.008808004485372799,5.190166416940527e-05,0.17430555555555555,0.0,0.0,0.005190166416940527,2.2808994023143896,1.5680762241463526,0.68748153581664,0.008808004485372799,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
350,5422df39c0aa539a7a5e607e2e69d16c2a5c3bfeb694b1e529e2ff0bb1a078d7,163.9166771192015,185.1792901499659,401.3968532800506,26868.677037800553,34291.36950044526,0.1297159837818215,7422.692462644707,0.49999733731428186,0.26422877191338734,0.28729166666666667,0.12041666666666667,0.13034722222222223,0.35638888888888887,0.0,26865.86266576486,0.01,0.01,nan,2,0,0.000578887356116949,0.006155531917799821,3.627181967405406e-05,0.22631944444444443,0.0,0.0,0.0036271819674054072,-2.8143720356929407,-0.8702182326596812,0.30920511631839764,0.006155531917799821,0.15000000000000002,True,15,1,False,3.0,0.0,0.0,0.0,0.0
351,bba8a685e379a10c90899aab5430a60fdffeffb17f3b30633a4e8b4828f828d9,163.91402264470204,185.17612984511163,401.39528098791806,26867.806819567893,34290.199064413646,0.12971499849343007,7422.392244845752,0.4999991664434159,0.2641246881237155,0.2873611111111111,0.12041666666666667,0.13034722222222223,0.35638888888888887,0.0,26871.167827674075,0.01,0.01,nan,2,0,0.0006962364738624445,0.010105326604132547,5.9546208065724584e-05,0.23777777777777778,0.0,0.0,0.00595462080657246,3.3610081061815436,1.8045640273157915,0.5369115367490038,0.010105326604132547,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
352,baaf48937661d571d78fdee1f5a1d14345e8797d62df1efad73c5e02a4832f33,163.91952715767334,185.18249520741782,401.399944409687,26869.61138359521,34292.556531245325,0.12971589424664295,7422.945147650116,0.49999690602713837,0.26413486160680144,0.2872222222222222,0.12041666666666667,0.13034722222222223,0.3564583333333333,0.0,26866.3517915294,0.01,0.01,nan,2,0,0.0005678122932295974,0.005683595735108685,3.3490909048485765e-05,0.4925,0.0,0.0,0.0033490909048485757,-3.2595920658095565,-0.983140582935448,0.30161460792833106,0.005683595735108685,0.15000000000000002,True,14,1,False,3.0,0.0,0.0,0.0,0.0
353,2fded7603722fc855693d4924c8771e36a2440fd4810e6aaf42dee620a3349aa,163.9165282789148,185.1792877948422,401.3969179871113,26868.628243012274,34291.36862820499,0.1297169952242242,7422.740385192716,0.4999993754914207,0.264053426601565,0.2872222222222222,0.12034722222222222,0.13034722222222223,0.3564583333333333,0.0,26871.814404872777,0.01,0.01,nan,2,0,0.0007215682544900623,0.00904588309296081,5.330337730711108e-05,0.5,0.0,0.0,0.005330337730711105,3.186161860503489,1.4758844275347656,0.4632170279326427,0.00904588309296081,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
354,f6d9d5aa975ceb259083338ddb6175ee3b55c0ba8de49e0f37f265b28660c644,163.92103015610843,185.18446741800335,401.4022176952911,26870.10412743981,34293.286972889546,0.12971756730448142,7423.182845449737,0.4999982383413257,0.2640805910103025,0.28729166666666667,0.12027777777777778,0.13034722222222223,0.3564583333333333,0.0,26866.720181472712,0.01,0.01,nan,2,0,0.000600740694788765,0.005901607980614288,3.477555852497508e-05,0.5392361111111111,0.0,0.0,0.0034775558524975077,-3.383945967096224,-1.131396253760613,0.33434229292126316,0.005901607980614288,0.15000000000000002,True,14,1,False,3.0,0.0,0.0,0.0,0.0
355,8f4e3f58521fbd081d13b99d63e7d50a2d8ad8a7aea025cc041bc480d7ef7799,163.9175790792008,185.180909935353,401.39721911793754,26868.972731186048,34291.96940448532,0.12971964920173865,7422.996673299269,0.4999986539850849,0.26400926360505406,0.2872222222222222,0.12020833333333333,0.13034722222222223,0.3565277777777778,0.0,26871.745808272797,0.01,0.01,nan,2,0,0.0007526570818191207,0.009319612033144496,5.491634055553517e-05,0.4648611111111111,0.0,0.0,0.005491634055553516,2.773077086749254,1.1434691256436054,0.41234667839112965,0.009319612033144496,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
356,aee5762c40a42dded133c9bf644d7c9c7e9bb7632cc762baea69ec06d00599c9,163.92106698137275,185.18521562180715,401.40064629477877,26870.11620031169,34293.5640848952,0.12972187792586026,7423.447884583511,0.49999897255638454,0.26395277778711956,0.2872222222222222,0.12020833333333333,0.13034722222222223,0.3565277777777778,0.0,26871.083853399203,0.01,0.01,nan,2,0,0.000760574389596702,0.0076014636758017775,4.479205426752214e-05,0.15583333333333332,0.0,0.0,0.004479205426752212,0.9676530875112803,0.5025947111425921,0.5193955536639914,0.0076014636758017775,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
357,44fb18e4634b85dfead19231b187eb07cc986398c8ed79c63e5e8c4b3f3f74a9,163.92260001300258,185.18755242891652,401.40336710902307,26870.618795022834,34294.4295746127,0.1297255681292706,7423.810779589869,0.4999976441095591,0.26398601824677154,0.2872222222222222,0.12013888888888889,0.13034722222222223,0.3565277777777778,0.0,26867.982159291383,0.01,0.01,nan,2,0,0.0005615995774120432,0.0055478893045434186,3.2691251237624755e-05,0.5130555555555556,0.0,0.0,0.0032691251237624737,-2.6366357314509514,-1.0289536595373647,0.39025249004386636,0.0055478893045434186,0.15000000000000002,True,12,1,False,3.0,0.0,0.0,0.0,0.0
358,b560fcff613691c3bdd4cf1fafdb9f8b5d93b81a6d83c48d89a5a9ba9bc4b028,163.91946144788085,185.18461296510938,401.3971789253885,26869.589841363297,34293.34087903736,0.12972926661298184,7423.751037674061,0.4999995215803404,0.2639227792250088,0.28729166666666667,0.12013888888888889,0.13034722222222223,0.3564583333333333,0.0,26871.911718341238,0.01,0.01,nan,2,0,0.0007547365799069907,0.008589639649923115,5.0614937036745634e-05,0.535,0.0,0.0,0.005061493703674565,2.3218769779414288,1.3025386079752934,0.5609851944568232,0.008589639649923115,0.15000000000000002,True,17,1,False,3.0,0.0,0.0,0.0,0.0
359,4d3de85560694c6969ee68a9d5da9d3e4ca8accba1aac6076dde7217665716a6,163.92343450517157,185.1889301827059,401.40061896557603,26870.892379971272,34294.93986221511,0.12972822184776406,7424.047482243841,0.49999909895971795,0.2638749534052474,0.28729166666666667,0.12006944444444445,0.13034722222222223,0.3564583333333333,0.0,26871.586947308977,0.01,0.01,nan,2,0,0.0007696548717786599,0.007978406322284451,4.701321011290799e-05,0.12076388888888889,0.0,0.0,0.004701321011290799,0.6945673377049388,0.30039108517667046,0.4324866270983224,0.007978406322284451,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
360,3f47267c4f6e95e46695c559a7c0c4aa60ac84166a44e3cf9f559dd8ad67e4dd,163.92435075685506,185.19022958844474,401.40207951447866,26871.19277105645,34295.42113502087,0.1297298341180123,7424.228363964423,0.499997608755829,0.2639134547451178,0.28729166666666667,0.12006944444444445,0.13034722222222223,0.3564583333333333,0.0,26868.39980460755,0.01,0.01,nan,2,0,0.0005250888119386271,0.005630216031355008,3.3176366127636146e-05,0.5615972222222222,0.0,0.0,0.0033176366127636134,-2.792966448898369,-1.1138119406095939,0.3987917366672683,0.005630216031355008,0.15000000000000002,True,12,1,False,3.0,0.0,0.0,0.0,0.0
361,a014e2463b9bddffdab1e6148db2742c75f017c2b24c4682fa25db29303aee62,163.92095338642903,185.18718494780683,401.3961629511843,26870.07895911584,34294.293468893215,0.12973467468337954,7424.2145097773755,0.49999866624073874,0.2638515220919557,0.28729166666666667,0.11986111111111111,0.13034722222222223,0.3564583333333333,0.0,26872.40106778847,0.01,0.01,nan,2,0,0.0006987224767614013,0.008673405138663694,5.1108529912727874e-05,0.6363888888888889,0.0,0.0,0.005110852991272784,2.322108672629838,1.1708088097147993,0.5042006963390017,0.008673405138663694,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
362,9ceab7ff00ab36c3de5cf2de1bd5473c0c7a14a9a9520b6d76a50070e41bbd86,163.9245246078986,185.19064971657016,401.4004357986051,26871.249767925554,34295.57674244539,0.12973119891327636,7424.326974519834,0.49999896504788877,0.26381078532097973,0.28729166666666667,0.11944444444444445,0.13034722222222223,0.3564583333333333,0.0,26871.58162028181,0.01,0.01,nan,2,0,0.0006570892800171785,0.007309706644433812,4.307285947302926e-05,0.09701388888888889,0.0,0.0,0.004307285947302927,0.33185235625569476,0.24277090560644865,0.7315630009250012,0.007309706644433812,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
363,6663ee05895e94f2389bb911d5c20c023808b5bb3a338032e972159018ea57de,163.92526510221407,185.19218068963556,401.4010617507428,26871.49253883116,34296.14378858263,0.12973543507256619,7424.6512497514705,0.4999979459234044,0.2638141267844217,0.2872222222222222,0.119375,0.13027777777777777,0.3565277777777778,0.0,26870.078557506913,0.01,0.01,nan,2,0,0.0005275108841618526,0.005499034165851377,3.240336957208349e-05,0.44548611111111114,0.0,0.0,0.0032403369572083472,-1.4139813242472883,-0.22615953092827112,0.15994520369543336,0.005499034165851377,0.15000000000000002,True,15,1,False,3.0,0.0,0.0,0.0,0.0
364,629866d6b647594db80d76426f06026600f21407108e13d7d8749b64ac7614e6,163.92457527564386,185.19078631906905,401.39775553812535,26871.266379300232,34295.62733747509,0.12973168304792276,7424.360958174857,0.4999982059620191,0.2637671306207024,0.2872222222222222,0.11930555555555555,0.13027777777777777,0.3565277777777778,0.0,26872.201266586526,0.01,0.01,nan,2,0,0.0005865509820626474,0.0069776084309355665,4.111595198315804e-05,0.5266666666666666,0.0,0.0,0.004111595198315805,0.9348872862938151,0.6869506305192772,0.7347951358313619,0.0069776084309355665,0.15000000000000002,True,18,1,False,3.0,0.0,0.0,0.0,0.0
365,79a215e4ca0bfd4f71fbf41ac12b52c7fbab806a078d7d9a35d97348bea2e75f,163.92667058758545,185.19345812294904,401.4000729057514,26871.95332993075,34296.61693153648,0.12973354158377065,7424.663601605731,0.4999983262555863,0.26377091980514183,0.2872222222222222,0.11930555555555555,0.13027777777777777,0.3565277777777778,0.0,26871.403689304258,0.01,0.01,nan,2,0,0.0005162214870486962,0.005510198172102435,3.2469154109794584e-05,0.5190972222222222,0.0,0.0,0.003246915410979458,-0.5496406264937832,-0.33807433190668235,0.6150825022948084,0.005510198172102435,0.15000000000000002,True,15,1,False,3.0,0.0,0.0,0.0,0.0
366,c1bd62912fd2d7ee92d574bf9f430c9898bd96ee78cec5cdcf095fa2957d6075,163.9256394088455,185.19287055783872,401.39874029776854,26871.615255598845,34296.3993054524,0.12973706386437078,7424.784049853559,0.49999917523997883,0.26377619108253647,0.28729166666666667,0.11930555555555555,0.13027777777777777,0.3564583333333333,0.0,26871.298113233628,0.01,0.01,nan,2,0,0.0004636590716793023,0.0053821235837389295,3.1714467360382e-05,0.23979166666666665,0.0,0.0,0.0031714467360382,-0.3171423652165686,-0.038107576947368216,0.12015921279184982,0.0053821235837389295,0.15000000000000002,True,13,1,False,3.0,0.0,0.0,0.0,0.0
367,643547c2f1d331e69e51da13d7d21006679b35f207d91ff08db36551398ad968,163.9255231744645,185.19345612466458,401.3958441494886,26871.577148021897,34296.61619139806,0.1297414370766705,7425.039043376164,0.4999978854122108,0.2637710198942432,0.28729166666666667,0.11930555555555555,0.13027777777777777,0.3564583333333333,0.0,26871.048261866064,0.01,0.01,nan,2,0,0.0004511771254844723,0.005470205360703353,3.223349420863621e-05,0.340625,0.0,0.0,0.003223349420863622,-0.528886155832879,-0.1978754793999542,0.3741362431549073,0.005470205360703353,0.15000000000000002,True,13,1,False,3.0,0.0,1.0,1.0,0.0
368,22ac7910d8ad7e4a5565fc61bd9aac7a8714636d2a92a166b62e8c89985597b3,163.92491962036308,185.1934226005722,401.3947673628148,26871.379272542497,34296.60377451413,0.1297453921555384,7425.224501971632,0.4999985672335236,0.26372437759169226,0.28729166666666667,0.11923611111111111,0.13027777777777777,0.3564583333333333,0.0,26872.905106789745,0.01,0.01,nan,2,0,0.0005778556801064778,0.007311749727478562,4.308489845532485e-05,0.298125,0.0,0.0,0.004308489845532484,1.5258342472479853,0.7769867979295668,0.5092209716297497,0.007311749727478562,0.15000000000000002,True,17,1,False,3.0,0.0,1.0,1.0,0.0
369,87f8825d56b46e3d6b1a0a868f5b8527e8303f65d9a237c2243b7c36ea103f1a,163.92728955039922,185.19586277895777,401.39856863251623,26872.156259340427,34297.50759044256,0.12974394493370525,7425.351331102134,0.49999763124058266,0.26376171010594995,0.28729166666666667,0.11923611111111111,0.13027777777777777,0.3564583333333333,0.0,26869.93204135859,0.01,0.01,nan,2,0,0.0004367033373348618,0.00543671571833903,3.20361545985085e-05,0.6473611111111112,0.0,0.0,0.003203615459850851,-2.224217981838592,-1.0374109326439793,0.4664160352603707,0.00543671571833903,0.15000000000000002,True,12,1,False,3.0,0.0,1.0,1.0,0.0
370,a1d14027ca7aa9be4cecd2ad67365988c65ba4ad97f6da0089ff2fdbfe207dac,163.9241252787636,185.19363524291987,401.39289831719645,26871.118848407783,34296.68253448765,0.12975216386231186,7425.563686079866,0.4999987680784949,0.2637079272618449,0.2872222222222222,0.11923611111111111,0.13020833333333334,0.3565277777777778,0.0,26873.204865297306,0.01,0.01,nan,2,0,0.0005850866218692495,0.008149339697807373,4.802044468760269e-05,0.6584722222222222,0.0,0.0,0.004802044468760269,2.0860168895233073,1.1491886393851019,0.5509009275796,0.008149339697807373,0.15000000000000002,True,17,1,False,3.0,0.0,1.0,1.0,0.0
371,4d4263b7493d59e6a5c3237fb08c5a3846b93929dc7d97e79cca192cb14ed2fd,163.9276304868925,185.1970262731265,401.39688145110273,26872.268037047168,34297.93854040911,0.1297486929022298,7425.67050336194,0.4999985077511028,0.2636611614134062,0.2872222222222222,0.11909722222222222,0.13020833333333334,0.3565277777777778,0.0,26872.396042237462,0.01,0.01,nan,2,0,0.0006277502974642861,0.00802417919151362,4.7282929331460574e-05,0.1525,0.0,0.0,0.0047282929331460555,0.12800519029406132,0.2773164831123722,2.166447176675445,0.00802417919151362,0.15000000000000002,True,19,1,False,3.0,0.0,1.0,1.0,0.0
372,2170c52ea852d76d43732c2879cc6988043f18cf401296a4bda4d54346e3ccaf,163.92847633504766,185.1989515937057,401.3987686234066,26872.54535353028,34298.651671407744,0.12975460843779238,7426.106317877464,0.4999978218099937,0.2637007570246584,0.2872222222222222,0.11909722222222222,0.13020833333333334,0.3565277777777778,0.0,26870.51687718077,0.01,0.01,nan,2,0,0.0004373605178662402,0.005568043331104855,3.28100099780398e-05,0.5334027777777778,0.0,0.0,0.0032810009978039806,-2.0284763495110383,-1.0185097242938355,0.502105792132773,0.005568043331104855,0.15000000000000002,True,12,1,False,3.0,0.0,1.0,1.0,0.0
373,6d28bff16004015f0acc20d0184589915a2984bc546aa919ea29c463ad25af31,163.92536973820125,185.19638077229143,401.39367234629697,26871.526843805987,34297.69945115555,0.12976033586540797,7426.1726073495665,0.4999975783602871,0.2637003237063137,0.2872222222222222,0.11909722222222222,0.13020833333333334,0.3565277777777778,0.0,26870.863235343688,0.01,0.01,nan,2,0,0.0004560709097835277,0.006677799893683018,3.934931323525057e-05,0.16979166666666667,0.0,0.0,0.003934931323525059,-0.6636084622987255,-0.3275035747210495,0.4935192863372841,0.006677799893683018,0.15000000000000002,True,13,1,False,3.0,0.0,1.0,1.0,0.0
