k,ratio_E1_double,ratio_E1_single,ratio_E2_double,ratio_E2_single,ratio_E3_double,ratio_E3_single,binding_evaluator_double,binding_evaluator_single,Q_double,Q_single,delta_Q_single_minus_double,H0_double,H0_single,pass_q0_980_double,pass_q0_980_single,pass_q0_990_double,pass_q0_990_single,pass_q0_995_double,pass_q0_995_single
2639,0.999208880908624,0.999208881412805,0.999540157258355,0.999540157708219,0.999540153361679,0.999540153810947,1,1,0.999208880908624,0.999208881412805,5.04181252303226e-10,1,1,1,1,1,1,1,1
2640,0.999062472475617,0.99906247289426,0.999349748415403,0.999349748754932,0.999349741860217,0.999349742197452,1,1,0.999062472475617,0.99906247289426,4.18642787103352e-10,1,1,1,1,1,1,1,1
2641,0.999209228236747,0.99920922877221,0.999538712697417,0.999538713166339,0.999538708747525,0.999538709214422,1,1,0.999209228236747,0.99920922877221,5.35463673401182e-10,1,1,1,1,1,1,1,1
2642,0.999064472377578,0.999064472746116,0.999349150799286,0.999349151091621,0.999349144216272,0.999349144506653,1,1,0.999064472377578,0.999064472746116,3.68538199957413e-10,1,1,1,1,1,1,1,1
2643,0.999210878198971,0.999210878718824,0.999537616496399,0.999537616950885,0.999537612504443,0.999537612957756,1,1,0.999210878198971,0.999210878718824,5.19852827451928e-10,1,1,1,1,1,1,1,1
2644,0.999067243910894,0.999067244268741,0.999347839934765,0.999347840220493,0.999347833397829,0.999347833682634,1,1,0.999067243910894,0.999067244268741,3.57846752230273e-10,1,1,1,1,1,1,1,1
2645,0.99921649891902,0.99921649931125,0.999537737042558,0.999537737426921,0.999537733088697,0.99953773347121,1,1,0.99921649891902,0.99921649931125,3.92230026236007e-10,1,1,1,1,1,1,1,1
2646,0.999083824613707,0.999083824889634,0.999348104066331,0.999348104285979,0.999348097503534,0.999348097722085,1,1,0.999083824613707,0.999083824889634,2.75927725112979e-10,1,1,1,1,1,1,1,1
2647,0.999232207604727,0.999232207893715,0.999537827899307,0.999537828213058,0.999537823901385,0.999537824213688,1,1,0.999232207604727,0.999232207893715,2.88988388774669e-10,1,1,1,1,1,1,1,1
2648,0.99908752422524,0.999087524526244,0.99934684132967,0.999346841571359,0.999346834735762,0.999346834976577,1,1,0.99908752422524,0.999087524526244,3.01003333369465e-10,1,1,1,1,1,1,1,1
2649,0.999250336172387,0.999250336485744,0.999547679610886,0.999547679937869,0.999547675856515,0.99954767618205,1,1,0.999250336172387,0.999250336485744,3.13357673142889e-10,1,1,1,1,1,1,1,1
2650,0.99909680652546,0.999096806834322,0.999360998078717,0.999360998324024,0.999360991740578,0.99936099198474,1,1,0.99909680652546,0.999096806834322,3.08861380915459e-10,1,1,1,1,1,1,1,1
2651,0.999237808797884,0.999237809167423,0.99954305885157,0.999543059215621,0.999543055043633,0.999543055407221,1,1,0.999237808797884,0.999237809167423,3.69538399880298e-10,1,1,1,1,1,1,1,1
2652,0.999081862556537,0.999081862999171,0.999354816559165,0.999354816919063,0.999354810106248,0.999354810464123,1,1,0.999081862556537,0.999081862999171,4.42634151553989e-10,1,1,1,1,1,1,1,1
2653,0.999213292266824,0.999213292875624,0.999536719641107,0.999536720163887,0.999536715728345,0.999536716248914,1,1,0.999213292266824,0.999213292875624,6.08799899382007e-10,1,1,1,1,1,1,1,1
2654,0.999058533775794,0.999058534301718,0.999349055198428,0.999349055614801,0.999349048702367,0.999349049115502,1,1,0.999058533775794,0.999058534301718,5.25923971039788e-10,1,1,1,1,1,1,1,1
2655,0.999200570036624,0.99920057050079,0.999532755410398,0.999532755852362,0.999532751443852,0.999532751885347,1,1,0.999200570036624,0.99920057050079,4.64165372804359e-10,1,1,1,1,1,1,1,1
2656,0.999073140082251,0.99907314064738,0.999348476399693,0.999348476835634,0.99934846986017,0.99934847029394,1,1,0.999073140082251,0.99907314064738,5.65129831819888e-10,1,1,1,1,1,1,1,1
2657,0.999217364098061,0.999217364569883,0.999534545142142,0.999534545587782,0.999534541121828,0.999534541566639,1,1,0.999217364098061,0.999217364569883,4.71821359759872e-10,1,1,1,1,1,1,1,1
2658,0.999073169669966,0.999073170185558,0.999344985394376,0.999344985781157,0.999344978738607,0.999344979123051,1,1,0.999073169669966,0.999073170185558,5.15591347394206e-10,1,1,1,1,1,1,1,1
2659,0.999222263741076,0.999222264185204,0.999535849161013,0.999535849560113,0.99953584509912,0.999535845496453,1,1,0.999222263741076,0.999222264185204,4.4412740152211e-10,1,1,1,1,1,1,1,1
2660,0.999090314565238,0.999090315024134,0.999345165637774,0.999345165984073,0.999345159039567,0.999345159383724,1,1,0.999090314565238,0.999090315024134,4.58896476374093e-10,1,1,1,1,1,1,1,1
2661,0.999240503932649,0.999240504289513,0.999537112774342,0.999537113111356,0.999537108742292,0.999537109076676,1,1,0.999240503932649,0.999240504289513,3.5686376076427e-10,1,1,1,1,1,1,1,1
2662,0.999095466184556,0.999095466745914,0.999345377551366,0.999345377961428,0.999345370916384,0.99934537132584,1,1,0.999095466184556,0.999095466745914,5.61358293182934e-10,1,1,1,1,1,1,1,1
2663,0.999259083957596,0.999259084209385,0.999547983223351,0.999547983487148,0.999547979433063,0.999547979696085,1,1,0.999259083957596,0.999259084209385,2.51789589178486e-10,1,1,1,1,1,1,1,1
2664,0.999106142992002,0.999106143463088,0.999361196542121,0.999361196883483,0.999361190181801,0.999361190521235,1,1,0.999106142992002,0.999106143463088,4.7108594802836e-10,1,1,1,1,1,1,1,1
2665,0.99923667792771,0.999236678196069,0.999542347258289,0.999542347530789,0.999542343413071,0.999542343683586,1,1,0.99923667792771,0.999236678196069,2.68359001687202e-10,1,1,1,1,1,1,1,1
2666,0.999079060247957,0.999079060802959,0.999352105560809,0.999352105965813,0.999352099086814,0.999352099491465,1,1,0.999079060247957,0.999079060802959,5.55001822277745e-10,1,1,1,1,1,1,1,1
2667,0.999225761498427,0.99922576182731,0.999540535909094,0.999540536206934,0.999540532014158,0.999540532310977,1,1,0.999225761498427,0.99922576182731,3.2888314294155e-10,1,1,1,1,1,1,1,1
2668,0.999082154052672,0.999082154336655,0.999351719719152,0.999351719919459,0.999351713220577,0.999351713418406,1,1,0.999082154052672,0.999082154336655,2.83983059290449e-10,1,1,1,1,1,1,1,1
2669,0.999228490096697,0.999228490551752,0.999539663098315,0.999539663483786,0.999539659163481,0.999539659546649,1,1,0.999228490096697,0.999228490551752,4.5505466061968e-10,1,1,1,1,1,1,1,1
2670,0.999084969102949,0.999084969558289,0.999350489241729,0.999350489581533,0.999350482704402,0.999350483042107,1,1,0.999084969102949,0.999084969558289,4.55340209981614e-10,1,1,1,1,1,1,1,1
2671,0.999231972617075,0.99923197315301,0.999538873890211,0.99953887433265,0.999538869914452,0.999538870355786,1,1,0.999231972617075,0.99923197315301,5.35934407963623e-10,1,1,1,1,1,1,1,1
2672,0.999088537451987,0.999088537809165,0.999349338737187,0.999349338999187,0.999349332163104,0.999349332423798,1,1,0.999088537451987,0.999088537809165,3.57178286947146e-10,1,1,1,1,1,1,1,1
2673,0.999249964806356,0.999249965139092,0.999548955542018,0.999548955841591,0.999548951805393,0.999548952103882,1,1,0.999249964806356,0.999249965139092,3.32736505015419e-10,1,1,1,1,1,1,1,1
2674,0.999096468155471,0.999096468404998,0.999362483371849,0.999362483541268,0.999362477053537,0.999362477221662,1,1,0.999096468155471,0.999096468404998,2.49526843631998e-10,1,1,1,1,1,1,1,1
2675,0.999237745883707,0.999237746174201,0.999544456933328,0.999544457205743,0.999544453159051,0.999544453430834,1,1,0.999237745883707,0.999237746174201,2.90493962218363e-10,1,1,1,1,1,1,1,1
2676,0.999080835583976,0.999080835831916,0.999355976250944,0.999355976416876,0.999355969815742,0.999355969978391,1,1,0.999080835583976,0.999080835831916,2.47940556974413e-10,1,1,1,1,1,1,1,1
2677,0.99921227768379,0.999212277917409,0.999537715164008,0.999537715408119,0.999537711268661,0.999537711510325,1,1,0.99921227768379,0.999212277917409,2.33619013023656e-10,1,1,1,1,1,1,1,1
2678,0.999055551665827,0.999055552072114,0.999348262508396,0.999348262785387,0.999348256027076,0.999348256302229,1,1,0.999055551665827,0.999055552072114,4.06287004039996e-10,1,1,1,1,1,1,1,1
2679,0.999198371751457,0.999198372033978,0.999532868365126,0.999532868627797,0.99953286441361,0.999532864674157,1,1,0.999198371751457,0.999198372033978,2.82520229433203e-10,1,1,1,1,1,1,1,1
2680,0.999067166331247,0.999067166525356,0.999347992796372,0.999347992919312,0.999347986249617,0.999347986370613,1,1,0.999067166331247,0.999067166525356,1.94109506246321e-10,1,1,1,1,1,1,1,1
2681,0.999211047597115,0.999211047954511,0.999533889129172,0.99953388944118,0.999533885115345,0.999533885426711,1,1,0.999211047597115,0.999211047954511,3.57396001682275e-10,1,1,1,1,1,1,1,1
2682,0.999067337848898,0.999067338123629,0.999344934600887,0.999344934793707,0.9993449279639,0.9993449281556,1,1,0.999067337848898,0.999067338123629,2.7473079367013e-10,1,1,1,1,1,1,1,1
2683,0.999216437926119,0.999216438162701,0.999535641437601,0.999535641692954,0.999535637399009,0.999535637653059,1,1,0.999216437926119,0.999216438162701,2.36582531343288e-10,1,1,1,1,1,1,1,1
2684,0.99908395885266,0.999083959211277,0.99934504539577,0.999345045653641,0.999345038809444,0.999345039064782,1,1,0.99908395885266,0.999083959211277,3.58616691897851e-10,1,1,1,1,1,1,1,1
2685,0.999233975933189,0.999233976364216,0.999536775985633,0.999536776349311,0.999536771967536,0.999536772328626,1,1,0.999233975933189,0.999233976364216,4.31027435965348e-10,1,1,1,1,1,1,1,1
2686,0.999089391990315,0.999089392176602,0.999345720424492,0.999345720561462,0.999345713814766,0.999345713949882,1,1,0.999089391990315,0.999089392176602,1.86287540948626e-10,1,1,1,1,1,1,1,1
2687,0.999238296153332,0.99923829657107,0.999536347507087,0.999536347874052,0.999536343468713,0.999536343834055,1,1,0.999238296153332,0.99923829657107,4.1773740022677e-10,1,1,1,1,1,1,1,1
2688,0.999094954157552,0.99909495451524,0.999346321902162,0.999346322167296,0.99934631525917,0.999346315522344,1,1,0.999094954157552,0.99909495451524,3.57687213181634e-10,1,1,1,1,1,1,1,1
2689,0.999258073424279,0.999258073664133,0.999548047847922,0.99954804810991,0.99954804406223,0.99954804432361,1,1,0.999258073424279,0.999258073664133,2.39853803485346e-10,1,1,1,1,1,1,1,1
2690,0.999105027965858,0.999105028106173,0.999361271628098,0.999361271740628,0.99936126526522,0.99936126537578,1,1,0.999105027965858,0.999105028106173,1.40314870833436e-10,1,1,1,1,1,1,1,1
2691,0.999239094565716,0.999239094879023,0.999543527598356,0.99954352790875,0.999543523845573,0.999543524154179,1,1,0.999239094565716,0.999239094879023,3.13306602883756e-10,1,1,1,1,1,1,1,1
2692,0.999078028346664,0.9990780284735,0.999352606254071,0.999352606360981,0.999352599781309,0.999352599886602,1,1,0.999078028346664,0.9990780284735,1.26835875136067e-10,1,1,1,1,1,1,1,1
2693,0.999224767090431,0.999224767354646,0.999540968018079,0.999540968306422,0.999540964129667,0.999540964416833,1,1,0.999224767090431,0.999224767354646,2.64215538336998e-10,1,1,1,1,1,1,1,1
2694,0.999065630067307,0.999065630194389,0.999349411842234,0.999349411943935,0.999349405312557,0.99934940541371,1,1,0.999065630067307,0.999065630194389,1.27081789536021e-10,1,1,1,1,1,1,1,1
2695,0.999198241359186,0.999198241596587,0.999532267309922,0.999532267576281,0.999532263325408,0.999532263591416,1,1,0.999198241359186,0.999198241596587,2.37400654690134e-10,1,1,1,1,1,1,1,1
2696,0.999070492231753,0.999070492409936,0.999347757150573,0.999347757294292,0.999347750570071,0.999347750711858,1,1,0.999070492231753,0.999070492409936,1.78183579002678e-10,1,1,1,1,1,1,1,1
2697,0.999217890543445,0.999217890867482,0.999537177178559,0.999537177486803,0.999537173182037,0.99953717348931,1,1,0.999217890543445,0.999217890867482,3.24037685572875e-10,1,1,1,1,1,1,1,1
2698,0.999074795295827,0.999074795683172,0.999347564620131,0.999347564917098,0.999347558100454,0.999347558394455,1,1,0.999074795295827,0.999074795683172,3.87344600838446e-10,1,1,1,1,1,1,1,1
2699,0.999222895890028,0.999222896286243,0.999534171416337,0.999534171762348,0.999534167511182,0.999534167856033,1,1,0.999222895890028,0.999222896286243,3.96214394626782e-10,1,1,1,1,1,1,1,1
2700,0.999092847296639,0.999092847571241,0.999348859975715,0.999348860173272,0.999348853420282,0.999348853614331,1,1,0.999092847296639,0.999092847571241,2.74601563710064e-10,1,1,1,1,1,1,1,1
2701,0.999237962072627,0.999237962319883,0.999535369871548,0.999535370117279,0.999535365832252,0.999535366076229,1,1,0.999237962072627,0.999237962319883,2.47255993457429e-10,1,1,1,1,1,1,1,1
2702,0.999091415638848,0.999091415984963,0.999342633138387,0.99934263340091,0.999342626483184,0.999342626742917,1,1,0.999091415638848,0.999091415984963,3.46115136551362e-10,1,1,1,1,1,1,1,1
2703,0.999261043826895,0.999261044216262,0.999548255852531,0.999548256187969,0.999548252126749,0.999548252461623,1,1,0.999261043826895,0.999261044216262,3.89367538211616e-10,1,1,1,1,1,1,1,1
2704,0.999103879554331,0.999103879969552,0.999359964303928,0.999359964615945,0.999359957917188,0.999359958227128,1,1,0.999103879554331,0.999103879969552,4.15221190763759e-10,1,1,1,1,1,1,1,1
2705,0.999234849616183,0.999234850062356,0.999541510920067,0.999541511299125,0.999541507060687,0.999541507439092,1,1,0.999234849616183,0.999234850062356,4.46172765400377e-10,1,1,1,1,1,1,1,1
2706,0.999076172335422,0.999076172694288,0.999350298879942,0.999350299137774,0.999350292391132,0.999350292648331,1,1,0.999076172335422,0.999076172694288,3.58866270033786e-10,1,1,1,1,1,1,1,1
2707,0.999224514894578,0.999224515152672,0.99953961639608,0.999539616656872,0.999539612505944,0.999539612765886,1,1,0.999224514894578,0.999224515152672,2.5809354653461e-10,1,1,1,1,1,1,1,1
2708,0.99906609771442,0.99906609790166,0.999348991122359,0.999348991260234,0.999348984590946,0.999348984726492,1,1,0.99906609771442,0.99906609790166,1.87240667415267e-10,1,1,1,1,1,1,1,1
2709,0.999199405913266,0.999199406310985,0.999532272669709,0.999532273018815,0.999532268677514,0.999532269026027,1,1,0.999199405913266,0.999199406310985,3.97718857847451e-10,1,1,1,1,1,1,1,1
2710,0.999071774393178,0.999071774756645,0.999347740025975,0.999347740297244,0.999347733447219,0.999347733715125,1,1,0.999071774393178,0.999071774756645,3.63467256292438e-10,1,1,1,1,1,1,1,1
2711,0.999216711243827,0.999216711641134,0.999534631994594,0.999534632345352,0.999534627967908,0.999534628316065,1,1,0.999216711243827,0.999216711641134,3.97306521016105e-10,1,1,1,1,1,1,1,1
2712,0.999073326982226,0.999073327469516,0.999345592251528,0.999345592631013,0.999345585602819,0.999345585979877,1,1,0.999073326982226,0.999073327469516,4.87290097161974e-10,1,1,1,1,1,1,1,1
2713,0.999222518577391,0.999222519045886,0.999536375182189,0.999536375595024,0.999536371129503,0.999536371540711,1,1,0.999222518577391,0.999222519045886,4.68494798511188e-10,1,1,1,1,1,1,1,1
2714,0.999096410661534,0.999096411100739,0.999349137605252,0.999349137943939,0.999349131245172,0.999349131583771,1,1,0.999096410661534,0.999096411100739,4.39205116720132e-10,1,1,1,1,1,1,1,1
2715,0.999243348246517,0.999243348674228,0.999533905001594,0.999533905380257,0.99953390115559,0.999533901533062,1,1,0.999243348246517,0.999243348674228,4.27710422634675e-10,1,1,1,1,1,1,1,1
2716,0.999100574898828,0.999100575355495,0.999348040753801,0.999348041108891,0.999348034318568,0.999348034672698,1,1,0.999100574898828,0.999100575355495,4.56667481607553e-10,1,1,1,1,1,1,1,1
2717,0.999260626346295,0.999260626685834,0.999544060034582,0.999544060377971,0.999544056368663,0.999544056711436,1,1,0.999260626346295,0.999260626685834,3.39538397398087e-10,1,1,1,1,1,1,1,1
2718,0.999102288040727,0.99910228834073,0.999354960596151,0.99935496084611,0.999354954307667,0.999354954556079,1,1,0.999102288040727,0.99910228834073,3.00002911401975e-10,1,1,1,1,1,1,1,1
2719,0.999249761355544,0.999249761639043,0.999540052209324,0.999540052503422,0.999540048485668,0.999540048778794,1,1,0.999249761355544,0.999249761639043,2.8349933511862e-10,1,1,1,1,1,1,1,1
2720,0.99909089175456,0.999090891978041,0.999350401527555,0.999350401709095,0.99935039517552,0.999350395354587,1,1,0.99909089175456,0.999090891978041,2.23481455563501e-10,1,1,1,1,1,1,1,1
2721,0.999232132388842,0.999232132649203,0.999537489495587,0.999537489748155,0.999537485731395,0.999537485983426,1,1,0.999232132388842,0.999232132649203,2.60360288883987e-10,1,1,1,1,1,1,1,1
2722,0.999070574829046,0.999070575040978,0.999345587885953,0.999345588038822,0.999345581482728,0.999345581633868,1,1,0.999070574829046,0.999070575040978,2.11931916460628e-10,1,1,1,1,1,1,1,1
2723,0.99922399957508,0.999223999790579,0.999535997085516,0.99953599731908,0.999535993290818,0.99953599352227,1,1,0.99922399957508,0.999223999790579,2.15499507127959e-10,1,1,1,1,1,1,1,1
2724,0.999077008191928,0.999077008328207,0.999346559449341,0.999346559550451,0.999346552996986,0.999346553095439,1,1,0.999077008191928,0.999077008328207,1.36279321161226e-10,1,1,1,1,1,1,1,1
2725,0.999229264900942,0.999229265119499,0.999536338246929,0.999536338481811,0.999536334420205,0.999536334652501,1,1,0.999229264900942,0.999229265119499,2.18556950315474e-10,1,1,1,1,1,1,1,1
2726,0.999082183090872,0.999082183296338,0.999346390862855,0.999346391017354,0.99934638436891,0.999346384520086,1,1,0.999082183090872,0.999082183296338,2.05465644498304e-10,1,1,1,1,1,1,1,1
2727,0.999235262254964,0.999235262628721,0.999537339864646,0.999537340174859,0.99953733599963,0.999537336308591,1,1,0.999235262254964,0.999235262628721,3.73756470217756e-10,1,1,1,1,1,1,1,1
2728,0.999073102648469,0.999073102768019,0.999344220824378,0.999344220915761,0.99934421429035,0.999344214378575,1,1,0.999073102648469,0.999073102768019,1.19549148358544e-10,1,1,1,1,1,1,1,1
2729,0.999226255246131,0.999226255582695,0.999535527271931,0.999535527567078,0.999535523378943,0.999535523672549,1,1,0.999226255246131,0.999226255582695,3.36563776848209e-10,1,1,1,1,1,1,1,1
2730,0.999078727372055,0.99907872772169,0.99934490593957,0.999344906195283,0.999344899360309,0.999344899613062,1,1,0.999078727372055,0.99907872772169,3.49635098650936e-10,1,1,1,1,1,1,1,1
2731,0.999230796761618,0.999230797001885,0.999535332999477,0.999535333247633,0.999535329069532,0.999535329317188,1,1,0.999230796761618,0.999230797001885,2.40267250539716e-10,1,1,1,1,1,1,1,1
2732,0.999097720591971,0.999097720724098,0.999346871295674,0.999346871387384,0.999346864713632,0.999346864803113,1,1,0.999097720591971,0.999097720724098,1.3212675398222e-10,1,1,1,1,1,1,1,1
2733,0.999263874004062,0.999263874178573,0.999548880458758,0.999548880646365,0.999548876770352,0.999548876955631,1,1,0.999263874004062,0.999263874178573,1.74510850214915e-10,1,1,1,1,1,1,1,1
2734,0.999107066516542,0.99910706660831,0.999360611003928,0.999360611062508,0.999360604699885,0.999360604755485,1,1,0.999107066516542,0.99910706660831,9.17682596579539e-11,1,1,1,1,1,1,1,1
2735,0.999247890061637,0.999247890141169,0.999542605788673,0.999542605913371,0.999542601968531,0.999542602092336,1,1,0.999247890061637,0.999247890141169,7.95323806812576e-11,1,1,1,1,1,1,1,1
2736,0.999092220047813,0.999092220163937,0.999354259303976,0.999354259381085,0.999354252842159,0.999354252916911,1,1,0.999092220047813,0.999092220163937,1.16123111126853e-10,1,1,1,1,1,1,1,1
